Audio File ID,Target Text,Coded Lines,Speaker ID,Start Time,End Time
interview-50fa-140,the purpose of this,the purpose of this,SP01,559.8,561.4
interview-50fa-141,is if you had one thing or you could say more than one thing that you want to say to students studying to be speech language pathologists and to work with people who stutter,is if you had one thing or you could say more than one thing that you want to say to students studying to be speech language pathologists and to work with people who stutter,SP01,561.4,570.1
interview-50fa-142,what would you say to them ?,what would you say to them ? 09:,SP01,570.1,572.4
interview-50fa-143,this is something that when I do talk to students it's so hard to sum it up into a couple things,this is something that when I do t↫a↫a:lk to students it's so hard to sum it up into a couple things,SP02,572.4,580.3
interview-50fa-144, one thing that I often say is don't be scared of us,&-um one thing that I often say is don't be scared of us,SP02,580.3,584.1
interview-50fa-145, there's such a reluctance,there's [/] there's such a reluctance,SP02,584.1,586.0
interview-50fa-146,because it is tough it's not like an artic disorder,because it i:s tough it's not like an ↫a-a↫↫ar↫artic disorder,SP02,586.0,591.0
interview-50fa-147,or that sort of graduated and you're done,or that sort of graduated and you:'re done,SP02,591.0,593.55
interview-50fa-148,there's all the ups and downs,there's all the ups and downs 09:,SP02,593.55,595.75
interview-50fa-149,and I don't know even know that I like the word relapse,and I don't know even know that I like the word relapse,SP02,595.75,597.5
interview-50fa-150,so come learn from us,so &-you_know come learn from us,SP02,597.9,602.05
interview-50fa-151,live with us,live with us,SP02,602.05,603.0
interview-50fa-152, conference with us,&-um conference with us,SP02,603.0,604.5
interview-50fa-153,but there are things you can do  and couple of things come to mind,but there are things you can do and [/] and couple of things come to mind,SP02,604.5,609.3
interview-50fa-154,one is don't ask us to do something that you won't do,one is don't ask us to do something that you won't do,SP02,609.3,612.0
interview-50fa-155, and cause  I've talked to friends who have had speech therapists who wouldn't go out and do a surveys,and [/] and cause I've [/] I've talked to friends who have had speech therapists who wouldn't go out and do a surveys,SP02,612.0,618.4
interview-50fa-156,or who wouldn't go out and voluntary and yet ask us to,or who wouldn't go out and ↫vol-vol↫vol:untary and yet ask us to,SP02,618.4,624.7
interview-50fa-157,and it's like that's the only way that I did it was I saw people going out and doing it first,and it's like that's the only way that I did it was I saw people going out and doing it first,SP02,624.65,628.9
interview-50fa-158,and I went ok if they can do it then I can,and I thought ok if they can do it then I can,SP02,628.7,631.3
interview-50fa-159,so  put your money where your mouth is,so &-um put your money where your mouth is,SP02,631.3,634.44
interview-50fa-160, believe in us,&-um believe in us,SP02,634.44,636.5
interview-50fa-161,and that sounds cliche,and [/] and that sounds cli^che,SP02,636.5,638.4
interview-50fa-162,but I knew from those two that I finally had that they saw something believed in something that I didn't yet,but I knew from those two that I finally had that they [/] they [/] they saw something believed in something that I didn't yet,SP02,638.4,646.1
interview-50fa-163,and so we are holders of hope,and [/] and so we are holders of hope,SP02,646.1,648.5
interview-50fa-164,and I think we need to  hold that,and [/] and I think we need to &-um hold that,SP02,648.5,652.0
interview-50fa-165,the other thing is  this is a very tricky line,the other thing is <there> [//] this is a very tricky line,SP02,652.0,656.0
interview-50fa-166,I still haven't quite reconciled it,I still haven't quite re^conciled it,SP02,656.0,658.25
interview-50fa-167,but those that's it's like if you can do it in here then you can do it out there,but those that's it's like &-you_know if you can do it in here then you can do it out there,SP02,658.25,661.65
interview-50fa-168,and that whole transfer and carryover,and that whole transfer and ↫c-c↫car↫car-car↫ryover,SP02,661.65,667.4
interview-50fa-169,when I heard that when I was young I interpreted that to mean like oh if I'm not doing it out there then I'm doing it wrong,when I heard that when I was young I interpreted that to mean like oh if I'm not doing it out there then I'm doing it wrong,SP02,667.4,674.0
interview-50fa-170,and I know that they said it to encourage me,and I know that they said it to ↫e-e-e↫en↫c-c↫courage me,SP02,674.0,679.0
interview-50fa-171,but I took it in a shame way,but I [/] I took it in a shame way,SP02,679.0,682.5
interview-50fa-172,rather than we need to do it out there,rather than <you can> [//] we need to do it out there,SP02,682.5,685.8
interview-50fa-173,so I think now there's much more attention paid to that transfer,so I think now there's much more attention paid to that transfer,SP02,685.8,690.2
interview-50fa-174,and  how to do it it's like,and <how to> [/] h:ow to do it it's like 11:,SP02,690.2,692.2
interview-50fa-175,because it's not hard to get a fluent  in the setting,because it's not hard to get a ↫f-f↫f:luent <in the> [/] in the setting,SP02,692.2,697.4
interview-50fa-176,it's actually relatively easy,it's actually relatively ≠easy,SP02,697.4,699.2
interview-50fa-177,it may not seem like it but,&-I_mean it may not seem like it but,SP02,699.2,701.2
interview-50fa-178,so building in those things involving parents ,&-um so building in those things ↫i-i↫involving parents &-um,SP02,701.2,706.3
interview-50fa-179,I think that's probably why I had become a therapist,I think that's [/] that's probably why I [/] I h:ad become a ↫th-th-th↫therapist,SP02,706.3,712.5
interview-50fa-180,because we need to look at the whole system and not just one piece,&-um because we need to look at the whole system and not [/] not just one piece,SP02,712.5,716.9
interview-50fa-181,and I think that is happening but ,and I think that is happening but &-um,SP02,716.9,719.2
interview-50fa-182,I could go on but those are the ones that sort of come to mind first,I could go on but those are the &+f ones that sort of come to mind first,SP02,719.2,723.15
interview-54f-7,okay.,okay.,54F,0.0,1.4
interview-54f-8,I have been a covert person who stutters since I was seven years old.,≠I have been a covert person who [/] w:ho [/] who stutters since I was ↫s:↫seven years old.,54F,19.6,34.0
interview-54f-9," primarily  as a child  I would ask the teacher if I could use the girls room to avoid  english class, reading class.","&-um ↫pri-pri↫primarily <as a> [/] <as a> [/] as a child I [/] I would [/] <I would> [/] <I would> [/] I would ask the [/] the teacher if I could ≠use the girls room to avoid &-uh ≠english class, ↫re↫reading class.",54F,35.0,59.9
interview-54f-10,hoping that by the time I got back it would be over.,hoping that by the ≠↫t-t↫time I got back it would be over.,54F,59.9,67.14
interview-54f-11, as I got older I did so many things to avoid stuttering.,&-um as I got older I did so many things to avoid ↫s-s↫stuttering.,54F,67.5,83.4
interview-54f-12,mainly was rehearsal.,mainly was rehearsal.,54F,83.4,88.5
interview-54f-13,I would rehearse everything sometimes that I wanted to say.,I would ↫re↫r:ehearse ↫e↫e^verything sometimes that I ↫want-want↫wanted to say.,54F,88.5,99.4
interview-54f-14,all day long.,all day long.,54F,99.4,101.0
interview-54f-15,it was exhausting.,it was exhausting.,54F,101.0,104.7
interview-54f-16,if I  did stutter  I would turn my head.,&-um if I felt [//] if I did [/] did stutter <I would> [/] I would turn my head.,54F,104.7,113.0
interview-54f-17, close my eyes.,&-um close my eyes.,54F,113.3,115.8
interview-54f-18,those kind of secondary characteristics.,those kind of ↫s-s↫secondary ↫cha↫characteristics.,54F,115.8,121.5
interview-54f-19, my first conference here  was actually Chicago in two thousand and five.,&-um my first conference here &-uh was actually Chicago in two thousand and ↫f↫five.,54F,121.5,133.4
interview-54f-20,I went to the covert workshop.,I went to the ↫co↫covert workshop.,54F,133.4,139.5
interview-54f-21,as a speech pathologist I never knew what I was doing had a name.,as a speech pathologist I never knew what [/] what I was doing had a name.,54F,139.7,150.1
interview-54f-22,so I went.,so I went.,54F,150.8,152.8
interview-54f-23,and I heard all the stories.,and I heard all the stories.,54F,152.8,157.3
interview-54f-24,and  so many of them were my story.,and so [/] so [/] so [/] so many of them were my story.,54F,157.3,164.0
interview-54f-25,and I stood up and just expressed how incredible the workshop was.,and I stood up a:nd just expressed how ↫incr↫incredible the ↫work-work↫workshop was.,54F,164.0,177.6
interview-54f-26,and the emotions just flowed.,and the emotions just flowed.,54F,177.6,182.5
interview-54f-27,and since then I've been trying to be more opened with my stuttering.,and ↫si-si↫since then I've been trying to be more opened with my ↫s↫stuttering.,54F,182.5,193.0
interview-54f-28,talking about it.,&+tal ↫t-t-t↫talking about it.,54F,193.0,195.3
interview-54f-29,for the first time.,for the first time.,54F,195.3,198.0
interview-54f-30,and sometimes I'm good at it.,and sometimes I'm ≠good at it.,54F,199.2,203.1
interview-54f-31,sometimes the covert tricks of the trade kick in.,s:ometimes the covert &-um ↫tr-tr↫tr:icks of the trade kick in.,54F,203.1,213.5
interview-54f-32,just because I've been doing it so long.,just because I've been ↫d-d-d↫doing it so long.,54F,213.7,217.7
interview-54f-33, one quick example.,&-um one ↫q-q-q↫quick example.,54F,217.7,223.7
interview-54f-34, when I was waiting for my airplane on wednesday  I started talking  with this couple.,<when I was> [/] when I was waiting for my airplane on &-um wednesday <I &+h> [//] I started ↫t-t-t-t-t-t↫talking <with this> [/] with this couple.,54F,223.7,239.4
